name,address,City,State,zip,phone,url,types,closed,lat,long,scraped_for_emails,phase1_success,phase2_success,
Shenanigan's Toy Emporium & Sweet Shop,"312 East Sherman Avenue, Coeur d'Alene", Coeur d'Alene,ID,83814,(208) 664-0955,http://www.shenaniganstoyemporium.com/,"[""food"",""store"",""point_of_interest"",""establishment""]",,47.6733169,-116.7820674,X,#N/A,shenaniganstoyemporium.com,
Rodman Comics,"318 S Ankeny Blvd, Ankeny", Ankeny,IA,50023,(515) 965-4592,http://www.rodmancomics.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,41.7284318,-93.6009016,X,#N/A,rodmancomics.com,
Pinocchio's Books & Toys,"322 High St, Morgantown", Morgantown,WV,26505,(304) 296-2332,http://www.pinocchiosbooksandtoys.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,39.6299868,-79.9554935,X,#N/A,pinocchiosbooksandtoys.com,
Dan's Crafts & Things,"352 Empire Blvd, Rochester", Rochester,NY,14609,(585) 482-7850,http://www.danscraftsandthings.com/,"[""store"",""point_of_interest"",""establishment""]",,43.1769052,-77.5474994,X,#N/A,danscraftsandthings.com,
Family Dollar #8245,"371 ME-3, South China", South China,ME,4358,(207) 480-3822,http://www.familydollar.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.3919366,-69.5780728,X,#N/A,familydollar.com,
World 1-1,"371 Town Center E, Santa Maria", Santa Maria,CA,93454,(805) 757-9889,http://world1-1games.wix.com/gaming,"[""store"",""point_of_interest"",""establishment""]",,34.9513524,-120.4342087,X,#N/A,world1-1games.wix.comgaming,
Air Traffic,"384, North Garden, Bloomington", Bloomington,MN,55425,(952) 858-9599,http://www.airtrafficonline.com/,"[""store"",""point_of_interest"",""establishment""]",,44.855452,-93.242645,X,#N/A,airtrafficonline.com,
Kelekia Toys & Gifts,"3886 Mayberry Dr, Reno", Reno,NV,89519,(775) 453-2999,http://kelekiatoys.com/,"[""store"",""point_of_interest"",""establishment""]",,39.506261,-119.8594537,X,#N/A,kelekiatoys.com,
Land of Oz Toys,"41 E Market St, Rhinebeck", Rhinebeck,NY,12572,(845) 876-1918,http://www.landofoztoys.com/,"[""store"",""point_of_interest"",""establishment""]",,41.927314,-73.9112882,X,#N/A,landofoztoys.com,
Altiplano,"42 Elliot St, Brattleboro", Brattleboro,VT,5301,(802) 257-1562,http://www.altiplano.com/,"[""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.8518533,-72.5589668,X,#N/A,altiplano.com,
"Lovers Playground - West Burlington, IA","421 Dry Creek Ave, West Burlington", West Burlington,IA,52655,(319) 753-5455,http://www.loversplayground.com/,"[""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,40.8174082,-91.152102,X,#N/A,loversplayground.com,
Frequency RC Hobby Shop,"431 W 1425 N, Layton", Layton,UT,84041,(801) 546-4266,http://www.frequencyrc.com/,"[""store"",""point_of_interest"",""establishment""]",,41.0801868,-111.9752419,X,#N/A,frequencyrc.com,
CRAVE,"4416 Johnston St #4, Lafayette", Lafayette,LA,70503,(337) 456-7995,http://mycravestore.com/,"[""store"",""point_of_interest"",""establishment""]",,30.193363,-92.060473,X,#N/A,mycravestore.com,
Goodiebag Allen's Toys & Collectibles,"4522 Fredericksburg Rd, C1, Balcones Heights", Balcones Heights,TX,78201,(210) 801-4399,http://goodiebagatc.wix.com/goodiebagatc,"[""store"",""point_of_interest"",""establishment""]",,29.494463,-98.550903,X,#N/A,goodiebagatc.wix.comgoodiebagatc,
Adventures In Learning,"4538 S Broadway Ave, Tyler", Tyler,TX,75703,(903) 509-9205,http://www.adventuresinlearning-tx.com/,"[""store"",""point_of_interest"",""establishment""]",,32.3005811,-95.2988485,X,#N/A,adventuresinlearning-tx.com,
The Bowerbird,"46 Halls Rd, Old Lyme", Old Lyme,CT,6371,(860) 434-3562,http://www.thebowerbird.com/,"[""store"",""point_of_interest"",""establishment""]",,41.323015,-72.334785,X,#N/A,thebowerbird.com,
Once Upon A Child Waco,"4600 Franklin Ave #400, Waco", Waco,TX,76710,(254) 265-6237,http://www.onceuponachildwaco.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,31.521747,-97.169389,X,#N/A,onceuponachildwaco.com,
Christy's Toy Outlet,"5005 Willows Rd, Alpine", Alpine,CA,91901,(619) 659-9898,http://www.christystoyoutlet.com/,"[""store"",""point_of_interest"",""establishment""]",,32.8407284,-116.7045635,X,#N/A,christystoyoutlet.com,
Milezone Toys & Gifts,"506 N 12th St, Murray", Murray,KY,42071,(270) 761-8697,http://www.milezone.com/,"[""store"",""point_of_interest"",""establishment""]",,36.6184567,-88.3136573,X,#N/A,milezone.com,
Bears 'N Friends,"509 1st St, La Conner", La Conner,WA,98257,(360) 466-3528,http://www.bearsnfriends.com/,"[""store"",""point_of_interest"",""establishment""]",,48.3908013,-122.4967491,X,#N/A,bearsnfriends.com,
Chatham Children's Shop,"515 Main St, Chatham", Chatham,MA,2633,(508) 945-0234,http://www.chathamchildrenshop.com/,"[""store"",""point_of_interest"",""establishment""]",,41.6802344,-69.9577256,X,#N/A,chathamchildrenshop.com,
Kohl's Bangor,"520 Stillwater Ave, Bangor", Bangor,ME,4401,(207) 942-2565,http://www.kohls.com/stores/me/bangor-198.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,"[""department_store"",""store"",""point_of_interest"",""establishment""]",,44.8299609,-68.7570969,X,#N/A,kohls.comstoresmebangor-198.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,
Jesse's Toy Box,"53 W Main St, Gowanda", Gowanda,NY,14070,(716) 532-3196,http://www.facebook.com/Jesses-Toy-Box-87638539823/?fref=ts,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,42.4630352,-78.9370558,X,#N/A,facebook.comJesses-Toy-Box-87638539823?fref=ts,
Chic & Unique Kids Boutique,"5309 Williams Dr, Corpus Christi", Corpus Christi,TX,78411,(361) 445-7677,http://www.facebook.com/pages/Chic-Unique-Kids-Boutique/342346385851026,"[""book_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,27.706659,-97.376781,X,#N/A,facebook.compagesChic-Unique-Kids-Boutique342346385851026,
Winterwalk Train Display & Shop,"533 Centre St, Ashland", Ashland,PA,17921,(570) 875-1529,http://winterwalktraindisplayshop.com/,"[""store"",""point_of_interest"",""establishment""]",,40.782899,-76.3400381,X,#N/A,winterwalktraindisplayshop.com,
The Toy Store Inc,"5401 Haverhill Rd #109, West Palm Beach", West Palm Beach,FL,33407,(508) 237-9999,http://ttstoreinc.com/,"[""car_dealer"",""store"",""point_of_interest"",""establishment""]",,26.7545603,-80.1179143,X,#N/A,ttstoreinc.com,
Vintage Cargo Antiques,"5411 Williamson Rd, Roanoke", Roanoke,VA,24012,(540) 632-1755,http://www.vintagecargo.org/,"[""book_store"",""jewelry_store"",""finance"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.3232191,-79.9520885,X,#N/A,vintagecargo.org,
Anglo Dutch Pools and Toys,"5460 Westbard Ave, Bethesda", Bethesda,MD,20816,(301) 951-0636,http://www.anglodutchpoolsandtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,38.9650184,-77.1077771,X,#N/A,anglodutchpoolsandtoys.com,
The Toy Box & Treasure,"5635 Dixie Hwy, Waterford Twp", Waterford Twp,MI,48329,(248) 623-5905,http://www.toyboxvideogames.com/,"[""store"",""point_of_interest"",""establishment""]",,42.7004074,-83.4011863,X,#N/A,toyboxvideogames.com,
"Once Upon A Child - Northwest Spokane, WA","6005 N Division St, Spokane", Spokane,WA,99208,(509) 487-1628,http://www.onceuponachildnorthwest.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,47.7123291,-117.4115569,X,#N/A,onceuponachildnorthwest.com,
Leone's Collectibles,"612 Stone Rd, Rochester", Rochester,NY,14616,(585) 865-4260,http://www.mr-magazine.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,43.2226237,-77.6432093,X,#N/A,mr-magazine.com,
"Flipo Group, Ltd.","613 1st St, Lasalle", Lasalle,IL,61301,(815) 223-7172,http://www.shopflipo.com/,"[""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.3281622,-89.0966832,X,#N/A,shopflipo.com,
Dollhouse Dreams,"613 Ave G, Fort Madison", Fort Madison,IA,52627,(319) 372-0599,http://www.dollhousedreams.com/,"[""store"",""point_of_interest"",""establishment""]",,40.6310313,-91.3086828,X,#N/A,dollhousedreams.com,
Comix Zone,"628 S Main St, North Syracuse", North Syracuse,NY,13212,(315) 452-1037,http://www.comixzone.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,43.1250457,-76.1415288,X,#N/A,comixzone.com,
Classroom Plus,"650 Goodlette-Frank Rd, Naples", Naples,FL,34102,(239) 263-6101,http://www.classroom-plus.com/,"[""store"",""point_of_interest"",""establishment""]",,26.1553732,-81.7906557,X,#N/A,classroom-plus.com,
Inland Octopus Toy Shop,"7 E Main St, Walla Walla", Walla Walla,WA,99362,(509) 526-0115,http://www.inlandoctopus.com/,"[""store"",""point_of_interest"",""establishment""]",,46.0670831,-118.3391653,X,#N/A,inlandoctopus.com,
Game Friendzy,"7 Ellis St, Haddonfield", Haddonfield,NJ,8033,(856) 429-1841,http://www.gamefriendzy.com/,"[""store"",""point_of_interest"",""establishment""]",,39.8973249,-75.0319211,X,#N/A,gamefriendzy.com,
Nordica,"7 Main Street Suite D, New Milford", New Milford,CT,6776,(860) 355-2034,http://www.nordicatoys.com/,"[""store"",""point_of_interest"",""establishment""]",,41.5772312,-73.4112112,X,#N/A,nordicatoys.com,
A and A Toys,"70 Gilmore Rd, Tinmouth", Tinmouth,VT,5773,(802) 342-8605,http://aandatoys.wordpress.com/,"[""store"",""point_of_interest"",""establishment""]",,43.4324286,-73.0567592,X,aandatoys@gmail.com,aandatoys.wordpress.com,
Ed's Hobby Shop,"704 Main St, Myrtle Beach", Myrtle Beach,SC,29577,(843) 448-8685,http://www.edshobby.com/,"[""store"",""point_of_interest"",""establishment""]",,33.693106,-78.886523,X,#N/A,edshobby.com,
Insomnia Video Game Culture & Vinyl Toys,724 W 19th St, Houston,TX,77008,(281) 440-1405,http://www.insomniavgc.com/,"[""store"",""point_of_interest"",""establishment""]",,29.802495,-95.410534,X,#N/A,insomniavgc.com,
AC Euro Trains,"7273 Murray Dr Suite 13, Stockton", Stockton,CA,95210,(209) 222-8022,http://www.aceurotrains.com/,"[""store"",""point_of_interest"",""establishment""]",,38.016382,-121.301721,X,#N/A,aceurotrains.com,
World's Coolest Comics and Collectibles,"736 Greenville Blvd SW #101, Greenville", Greenville,NC,27834,(252) 756-8030,http://www.worldscoolestcomicbookstore.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,35.5728397,-77.4050145,X,#N/A,worldscoolestcomicbookstore.com,
Greenpoint Toy Center,"738 Manhattan Ave, Brooklyn", Brooklyn,NY,11222,(718) 383-3437,http://www.greenpointtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,40.7264037,-73.9521892,X,#N/A,greenpointtoys.com,
Central Coast Trains,"7600 El Camino Real # 3, Atascadero", Atascadero,CA,93422,(805) 466-1391,http://www.centralcoasttrains.com/,"[""store"",""point_of_interest"",""establishment""]",,35.479521,-120.658137,X,#N/A,centralcoasttrains.com,
Toy-N-Hobby Headquarters,"775, Geneva Ct, Geneva", Geneva,OH,44041,(440) 466-0696,http://www.toynhobbyhq.com/,"[""store"",""point_of_interest"",""establishment""]",,41.794842,-80.947024,X,#N/A,toynhobbyhq.com,
Teachers' Exchange,"801 Florida Ave S, Lakeland", Lakeland,FL,33801,(863) 682-6627,http://www.teachers-exchange.com/,"[""store"",""point_of_interest"",""establishment""]",,28.034807,-81.957884,X,#N/A,teachers-exchange.com,
Grace's Toys and Dolls,"805 E Park St #3, Fort Branch", Fort Branch,IN,47648,(812) 753-3595,http://www.gracestoystore.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,38.2521496,-87.5691839,X,#N/A,gracestoystore.com,
"Laser Pegs Ventures, LLC","8304 Consumer Cir, Sarasota", Sarasota,FL,34240,(941) 371-0909,http://www.laserpegs.com/,"[""store"",""point_of_interest"",""establishment""]",,27.3530157,-82.4012032,X,#N/A,laserpegs.com,
Ace Hobbies,"859 US-41, Venice", Venice,FL,34285,(941) 488-9088,http://acehobbiesvenice.com/,"[""store"",""point_of_interest"",""establishment""]",,27.0889125,-82.4288964,X,#N/A,acehobbiesvenice.com,
"America's Best Train, Toy & Hobby Shop","865 Maplewood Dr, Itasca", Itasca,IL,60143,(630) 467-1102,http://www.americasbesttrainshoppe.com/,"[""store"",""point_of_interest"",""establishment""]",,41.9722026,-88.0276069,X,#N/A,americasbesttrainshoppe.com,
Kids II - Bentonville,"903 SE Village Loop #1, Bentonville", Bentonville,AR,72712,(479) 464-0864,http://www.kidsii.com/,"[""store"",""point_of_interest"",""establishment""]",,36.3488839,-94.2005655,X,#N/A,kidsii.com,
Galaxy Comics Games & More,"925 Clark St, Stevens Point", Stevens Point,WI,54481,(715) 544-0857,http://galaxycomicsandgames.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,44.522325,-89.5852473,X,galaxycomicsstevenspoint@gmail.com,galaxycomicsandgames.com,
Excitement Video,"925 Loucks Rd, York", York,PA,17404,(717) 848-9696,http://www.excitementvideo.com/,"[""movie_rental"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.9804589,-76.7546103,X,#N/A,excitementvideo.com,
Modesto Car Toys & Auto Audio Store Inc,"926 McHenry Ave, Modesto", Modesto,CA,95350,(209) 523-8887,http://www.modesto-cartoys.com/,"[""electronics_store"",""car_repair"",""store"",""point_of_interest"",""establishment""]",,37.6565721,-120.9936324,X,#N/A,modesto-cartoys.com,
Fiesta Toy Store,"Boerne, TX", TX,er,"e, TX",(210) 685-1256,http://www.fiestatoystore.com/,"[""store"",""point_of_interest"",""establishment""]",,0,0,X,#N/A,fiestatoystore.com,
Katrina's Toys,"Marysville, WA", WA,il,"e, WA",(425) 293-4656,http://www.katrinastoys.com/,"[""store"",""point_of_interest"",""establishment""]",,0,0,X,#N/A,katrinastoys.com,
School Crossing,"Monticello Marketplace Shopping Center, 4640 Monticello Ave #11C, Williamsburg", Williamsburg,VA,23188,(757) 220-8772,http://www.school-crossing.com/,"[""store"",""point_of_interest"",""establishment""]",,37.2725827,-76.7596161,X,#N/A,school-crossing.com,
Toys and Company,"Myrtle Beach, SC", SC,ea,"h, SC",(843) 444-0891,http://www.toysandco.com/,"[""store"",""point_of_interest"",""establishment""]",,33.7167972,-78.8799465,X,#N/A,toysandco.com,
Baby's Planet,"Ponce, Puerto Rico", Puerto Rico,rt, Rico,(787) 842-8514,http://www.babysplanet.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,18.000911,-66.597716,X,#N/A,babysplanet.com,
Winnie Toys,Springfield,,MO,65808,(800) 502-7749,http://www.winnietoys.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,37.1882245,-93.2621659,X,#N/A,winnietoys.com,
UNM Cari̱o Toy Lending Library,"SV1, 5816 Isleta Blvd SW #110, Albuquerque", Albuquerque,NM,87105,(505) 224-5017,http://ce.unm.edu/community-services/early-childhood/carino/toy-lending-library.html,"[""library"",""store"",""point_of_interest"",""establishment""]",,34.9959121,-106.6926757,X,#N/A,ce.unm.educommunity-servicesearly-childhoodcarinotoy-lending-library.html,
Big Al's Super Values,"US-1, Wiscasset", Wiscasset,ME,4578,(207) 882-6423,http://www.bigalssupervalues.com/,"[""department_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.9930579,-69.6867155,X,#N/A,bigalssupervalues.com,
Alakazam Toys & Gifts,"100 E Main St, Charlottesville", Charlottesville,VA,22902,(434) 971-1717,http://www.alakazamtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,38.0306701,-78.4814678,X,#N/A,alakazamtoys.com,
Lucy Toys Inc,"10020 AL-9, Anniston", Anniston,AL,36207,(256) 236-5938,http://www.lucystoys.com/,"[""store"",""point_of_interest"",""establishment""]",,33.7851,-85.6866,X,#N/A,lucystoys.com,
Dan's Toy Shop LLC,"10033 Connell Dr, Overland Park", Overland Park,KS,66212,(913) 341-2481,http://www.danstoyshop.com/,"[""store"",""point_of_interest"",""establishment""]",,38.946075,-94.696281,X,#N/A,danstoyshop.com,
ABC Kids,"10101 Market St, Rothschild", Rothschild,WI,54474,,http://www.abc-consign.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.8654758,-89.634315,X,#N/A,abc-consign.com,
Angotti Farm Toys & Hobbies,"104 Oak St, Wardell", Wardell,MO,63879,(573) 628-3643,http://www.angottifarmtoys.com/,"[""store"",""point_of_interest"",""establishment""]",,36.3516304,-89.8165732,X,#N/A,angottifarmtoys.com,
Giggle Monkey Toys,"104 Public Square N, Dahlonega", Dahlonega,GA,30533,(706) 867-0724,http://www.gigglemonkeytoys.com/,"[""store"",""point_of_interest"",""establishment""]",,34.5327698,-83.9854205,X,#N/A,gigglemonkeytoys.com,
MOORE Toys & Gadgets,"107 E Front St, Wheaton", Wheaton,IL,60187,(630) 480-4285,http://mooretoys.com/,"[""store"",""point_of_interest"",""establishment""]",,41.865106,-88.1062029,X,diane@mooretoys.com,mooretoys.com,
Puzzles,"108 Front St, Lewes", Lewes,DE,19958,(302) 645-8013,http://lewespuzzles.com/,"[""store"",""point_of_interest"",""establishment""]",,38.7755359,-75.1386309,X,puzzles@lewespuzzles.com,lewespuzzles.com,
Finnywick's,"111 N Main St, Fairfield", Fairfield,IA,52556,(641) 472-0777,http://www.fb.com/Finnywicks,"[""store"",""point_of_interest"",""establishment""]",,41.0080162,-91.9635262,X,#N/A,fb.comFinnywicks,
Moon Rabbit Toys LLC,"112 W San Francisco St, Santa Fe", Santa Fe,NM,87501,(505) 982-9373,http://www.moonrabbittoys.com/,"[""store"",""point_of_interest"",""establishment""]",,35.6871534,-105.9401707,X,#N/A,moonrabbittoys.com,
Matrix Cards & Games,"1185 Hilltop Dr, Redding", Redding,CA,96003,(530) 222-1436,http://matrixcardsandgames.com/,"[""store"",""point_of_interest"",""establishment""]",,40.59077,-122.356975,X,#N/A,matrixcardsandgames.com,
Just Imagine Toys LLC,"120 4th Ave, Baraboo", Baraboo,WI,53913,(608) 356-5507,http://www.justimaginetoys.com/,"[""store"",""point_of_interest"",""establishment""]",,43.471036,-89.7432296,X,#N/A,justimaginetoys.com,
Doodlet's,"120 Don Gaspar Ave, Santa Fe", Santa Fe,NM,87501,(505) 983-3771,http://doodlets.com/,"[""store"",""point_of_interest"",""establishment""]",,35.6866538,-105.939857,X,happiness@doodlets.com,doodlets.com,
"FOS Comics, LLC","1210 Azalea Rd, Mobile", Mobile,AL,36693,(251) 366-9669,http://www.foscomics.com/,"[""book_store"",""store"",""point_of_interest"",""establishment""]",,30.6398262,-88.1407728,X,#N/A,foscomics.com,
Klig's Kites At Broadway At The Beach,"1215 Celebrity Cir M146, Myrtle Beach", Myrtle Beach,SC,29577,(843) 448-7881,http://kligs.com/,"[""store"",""point_of_interest"",""establishment""]",,33.7152867,-78.8809387,X,shop@kligs.com,kligs.com,
