name,address,City,State,zip,phone,url,types,closed,lat,long,count
Green Dazzle Baby,"8004 Quaker Ave, Lubbock", Lubbock,TX,79424,(806) 791-2229,http://www.greendazzlebaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.5208469,-101.905517,1
BC Clothing,"8201 Quaker Ave #116, Lubbock", Lubbock,TX,79424,(806) 794-3400,http://lovebc.myshopify.com/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,33.518586,-101.903057,1
Bliss Baby,"3806 50th St #114, Lubbock", Lubbock,TX,79413,(806) 702-8957,http://www.blissbabylubbock.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.5491148,-101.8976884,1
Kids & Maternity Consignments,"8004 Indiana Ave #7, Lubbock", Lubbock,TX,79423,(806) 784-0770,http://www.kidsandmaternity.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,33.520616,-101.889023,1
"Once Upon A Child Madison, Wisconsin","7475 Mineral Point Rd, Madison", Madison,WI,53717,(608) 203-9105,http://www.onceuponachildmadisonwest.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.057829,-89.513021,1
"Capitol Kids, Ltd.","8 S Carroll St, Madison", Madison,WI,53703,(608) 280-0744,http://www.capitolkids.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0735279,-89.3851519,1
Happily Ever After Children's Boutique,"Whitney Square Shopping Center, 708 S Whitney Way, Madison", Madison,WI,53711,(608) 698-4749,http://happilyeverafterchildrensboutique.com,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.049386,-89.4740661,1
Next Generation of Stoughton,"161 E Main St, Stoughton", Stoughton,WI,53589,(608) 873-8423,http://www.facebook.com/nextgenerationstoughton,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.916532,-89.2195551,1
PLAYTHINGS,"702 N Midvale Blvd, Madison", Madison,WI,53705,(608) 233-2124,http://www.playthingstoystore.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0719866,-89.4532746,1
Lucky Duck Children's Store,"4915 Farwell St, McFarland", McFarland,WI,53558,(608) 535-9838,http://luckyduckchildrensstore.com/,"[""book_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0126675,-89.2968956,1
Children's Cottage,"2504 Old Shell Rd, Mobile", Mobile,AL,36607,(251) 476-2880,http://www.childrenscottage.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.690606,-88.098469,1
Kid to Kid Rochester,"2505 W Ridge Rd, Rochester", Rochester,NY,14626,(585) 687-4198,http://kidtokid.com/rochester/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.20916,-77.694991,1
Kidz Klozet,"3679 Airport Blvd, Mobile", Mobile,AL,36608,(251) 342-8289,http://mykidzklozet.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.6745014,-88.1332459,1
gigi & jay's,"400 Fairhope Ave, Fairhope", Fairhope,AL,36532,(251) 928-2011,http://www.gigiandjaysfairhope.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.52292,-87.9028654,1
The Ginger House,"59 N Florida St, Mobile", Mobile,AL,36607,(251) 471-6900,http://thegingerhouse.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,30.690332,-88.1003209,1
Once Upon A Child Richmond - West End,"9127 W Broad St, Richmond", Richmond,VA,23294,(804) 346-5552,http://www.onceuponachildrichmondwestend.com/,"[""department_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,37.635452,-77.552166,1
Once Upon A Child - Fairlawn,"3750 W Market St, Fairlawn", Fairlawn,OH,44333,(330) 665-0741,http://www.onceuponachildfairlawn.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.1329922,-81.6351475,1
Beanstalk Children's Resale Clothing,"3527 NE 15th Ave, Portland", Portland,OR,97212,(503) 477-7776,http://beanstalkchildrensresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,45.5487435,-122.6512799,1
"Once Upon A Child, Florida Mall","730 Sand Lake Rd, Orlando", Orlando,FL,32806,(407) 251-8781,http://www.onceuponachildfloridamall.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,28.450165,-81.387936,1
Once Upon A Child- East Orlando/S. Alafaya,"2504 S Alafaya Trail, Orlando", Orlando,FL,32828,(407) 413-5823,http://www.onceuponachildorlandofl.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,28.5190365,-81.1891227,1
Play It Again,"108 Bob Wallace Ave SW, Huntsville", Huntsville,AL,35801,(256) 536-3729,http://www.playitagainchildrensconsignment.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.7128601,-86.575828,1
Posh Mommy & Baby Too!,"7755 Hwy 72 W, Madison", Madison,AL,35758,(256) 722-3181,http://www.poshmommyandbabytoo.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.7537421,-86.739207,1
Kid's Market,"2601 Memorial Pkwy NW, Huntsville", Huntsville,AL,35810,(256) 859-0999,http://www.kidsmkt.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.7593701,-86.5935478,1
Heaven Sent Children's Resale,"1200 S 324th St # 5, Federal Way", Federal Way,WA,98003,(253) 946-2229,http://heavensentresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,47.3120403,-122.317545,1
Popfizz Boutique,"1481 Canton Mart Rd # E, Jackson", Jackson,MS,39211,(601) 977-1000,http://www.popfizzkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.3661961,-90.1472138,1
Presh Tots Couture Children's Boutique,"151 W Government St, Brandon", Brandon,MS,39042,(601) 591-7313,http://www.shoppreshtotscouture.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.272962,-89.987821,1
Persnickety's Resale Fashion Boutique,"530 N Broadway St, Lebanon, OH 45036 â€Ž", OH 45036 â€Ž,50,6 â€Ž,(513) 282-6999,http://www.shoppersnicketys.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.4417704,-84.2064199,1
"Once Upon a Child - Baybrook/Friendswood, TX","19014 Gulf Fwy, Friendswood", Friendswood,TX,77546,(281) 218-6676,http://www.onceuponachildbaybrook.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,29.5447619,-95.1468592,1
Once Upon A Child - Baytown,"6620 Garth Rd, Baytown", Baytown,TX,77521,(281) 916-1527,http://www.onceuponachildbaytown.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.7990662,-94.9795254,1
Kid To Kid Houston Galleria,1737 Post Oak Blvd, Houston,TX,77056,(713) 622-2545,http://kidtokid.com/houstongalleria/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,29.748362,-95.459666,1
Lullaby Baby & Child,"3231 Pablo Kisel Blvd, Brownsville", Brownsville,TX,78526,(956) 621-0332,http://www.shoplullaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.9639744,-97.5050107,1
Kids for Less,"1200 E County Line Rd, Ridgeland", Ridgeland,MS,39157,(769) 572-4755,http://www.kidsforless.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,32.40034,-90.128749,1
The Crypt Shop,"835 W Price Rd Suite 6, Brownsville", Brownsville,TX,78520,(956) 307-4443,http://www.facebook.com/thecryptshop,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.9376595,-97.5085758,1
Optima-Matamoros,"Zona Centro, 87300 Matamoros, Tamps., Mexico", Mexico,", ",exico,01 868 816 2576,http://www.tiendasoptima.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,25.881154,-97.505769,1
Dillard's ladies wear dresses,"2340 N. Expressway, Brownsville", Brownsville,TX,78526,(956) 546-4581,http://www.dillards.com/stores/sunrise-mall/0729,"[""department_store"",""shoe_store"",""jewelry_store"",""clothing_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,25.955638,-97.5042689,1
Once Upon A Child Winston Salem,"608 Hanes Mall Blvd, Winston-Salem", Winston-Salem,NC,27103,(336) 768-9100,http://www.onceuponachildwinstonsalem.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.064128,-80.3034649,1
Polliwogs Children's Boutique,"1724 Battleground Ave #104, Greensboro", Greensboro,NC,27408,(336) 275-1555,http://www.polliwogs.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.092117,-79.813118,1
Naartjie Custom Kids,806 Friendly Center Road Greensboro,Err:502,NC,27408,(336) 854-2882,http://www.naartjiekids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,36.0864166,-79.8294367,1
Kid to Kid West Valley,"2222 W 3500 S, West Valley City", West Valley City,UT,84119,(801) 908-5226,http://www.kidtokid.com/westvalley,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,40.6975895,-111.9478266,1
Twig Children's Boutique,"5036 Kingston Pike, Knoxville", Knoxville,TN,37919,(865) 200-5731,http://www.twigchildrensboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.9390032,-83.9875065,1
The Adorable Child,"11416 Kingston Pike, Knoxville", Knoxville,TN,37934,(865) 671-6698,http://www.theadorablechild.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.879762,-84.1620667,1
Crenshaw Children's Shop,"5913 Kingston Pike, Knoxville", Knoxville,TN,37919,(865) 330-6330,http://crenshawkids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,35.9343317,-84.0003071,1
Babies Room,"5110 NW 34th St, Gainesville", Gainesville,FL,32605,(352) 378-8898,http://www.yourbabiesroom.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,29.7022128,-82.3672511,1
Family Treasures Thrift Shop benefiting Children's Home Society,"710 N Main St, Gainesville", Gainesville,FL,32601,(352) 393-2826,http://www.chsfl.org/familytreasures,"[""book_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,29.6583454,-82.3251702,1
Koke's Kid Zone,"143 N Market St, Chatham", Chatham,IL,62629,(217) 483-4615,http://www.kokeskidzone.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.6751527,-89.7061532,1
Remarkable Resale,"130 John St, Rochester", Rochester,IL,62563,(217) 498-9434,http://www.remarkableresale.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,39.74838,-89.533467,1
"Luers Group School Uniforms, Dance Fashions, and Footwear","1520 S MacArthur Blvd, Springfield", Springfield,IL,62704,(217) 528-1012,http://www.luersgroup.com/,"[""shoe_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,39.784082,-89.668192,1
Just Kids,"2412 Denver Dr, Springfield", Springfield,IL,62702,(217) 525-3800,http://www.springfieldconsignments.com/,"[""store"",""point_of_interest"",""establishment""]",,39.8348759,-89.6024836,1
Once Upon A Child - Des Moines,"10465 Hickman Rd, Urbandale", Urbandale,IA,50322,(515) 222-0774,http://www.onceuponachilddesmoines.com/,"[""department_store"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,41.6157834,-93.7626079,1
Lincoln&Lexi,"7450 Bridgewood Blvd #200, West Des Moines", West Des Moines,IA,50266,(515) 225-2140,http://www.lincolnandlexi.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.567381,-93.811485,1
Kidding Around,"10201 University Ave, Clive", Clive,IA,50325,(515) 225-6330,http://www.kiddingaroundstore.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.6020139,-93.7576859,1
MiniJoops,"424 E Locust St, Des Moines", Des Moines,IA,50309,(515) 243-1579,http://www.minijoops.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.5895876,-93.6124779,1
Ruum American Kid's Wear,"9800 Destiny USA Dr, Syracuse", Syracuse,NY,13290,(315) 479-1928,http://www.ruum.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0691392,-76.1732297,1
Wear It Again Kids,"5962 NY-31, Cicero", Cicero,NY,13039,(315) 288-4833,http://wearitagainkids.biz/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.1746193,-76.1076375,1
Growing Again Children's Resale Store,"264 Hickman Rd, Waukee", Waukee,IA,50263,(515) 987-5705,http://www.growingagainresale.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,41.614488,-93.8793484,1
Chicks & Hens,"3150 Erie Blvd E, Syracuse", Syracuse,NY,13214,(315) 632-6110,http://chicksandhens.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.053786,-76.077396,1
Carhartt,"1 Destiny USA Dr, Syracuse", Syracuse,NY,13204,(315) 849-0817,http://www.carhartt.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.0696773,-76.1736386,1
The Kid's Court Children's Boutique,"1111 E Republic Rd #120, Springfield", Springfield,MO,65807,(417) 889-4427,http://facebook.com/thekidscourt,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.1388655,-93.2806552,1
Jellybeans,"2144 East Republic Road A112, Springfield", Springfield,MO,65804,(417) 889-2117,http://www.tinytotstweens.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.1362152,-93.2549961,1
Just 4 You Resale & Consignment Store,"1875 N State Hwy CC, Nixa", Nixa,MO,65714,(417) 725-0455,http://www.justforyouconsignment.com/,"[""shoe_store"",""jewelry_store"",""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.0825319,-93.2957629,1
Dandylions,"1907 S Glenstone Ave, Springfield", Springfield,MO,65804,(417) 890-4667,http://www.shopdandylions.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.1799365,-93.263326,1
Just 4 You Resale & Consignment Shop,"3903 S Campbell Ave, Springfield", Springfield,MO,65807,(417) 725-0455,http://www.just4youresale.com/,"[""clothing_store"",""shoe_store"",""store"",""point_of_interest"",""establishment""]",,37.1432903,-93.2971483,1
Kid's Closet,"411 Northview Rd, Nixa", Nixa,MO,65714,(417) 724-8664,http://www.kidsclosetnixamo.net/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,37.055079,-93.30262,1
"Once Upon A Child - Salem, OR","2385 Lancaster Dr NE, Salem", Salem,OR,97305,(503) 362-2229,http://onceuponachildsalem.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.957585,-122.984733,1
Sunny Patch Boutique,"222 W 1st Ave #1, Albany", Albany,OR,97321,(541) 928-2272,http://www.sunnypatchboutique.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,44.6369755,-123.1068182,1
Eddy Joy Baby Boutique,"5005 S Western Ave #170, Sioux Falls", Sioux Falls,SD,57108,(605) 275-0014,http://www.eddyjoybaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.499273,-96.749569,1
Elegant Mommy,"207 W 37th St, Sioux Falls", Sioux Falls,SD,57105,(605) 338-0228,http://www.elegantmommy.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,43.5184159,-96.7276174,1
Crazy Daisy Consignment Boutique,"1616 S Sycamore Ave, Sioux Falls", Sioux Falls,SD,57110,(605) 275-2322,http://www.crazydaisyconsignment.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,43.5307736,-96.6705453,1
Poetic Kids,"Sioux Falls, SD", SD,al,"s, SD",,http://www.poetickids.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,0,0,1
Wear It Once Wear It Twice,"1725 W Verdugo Ave, Burbank", Burbank,CA,91506,(818) 558-4006,http://www.wearitoncewearittwice.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1677522,-118.3242252,1
Kumquat,"5054 N Eagle Rock Blvd, Los Angeles", Los Angeles,CA,90041,(323) 254-5074,http://www.kumquatbaby.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1384454,-118.2140691,1
The Green Bean,"5060 N Eagle Rock Blvd, Los Angeles", Los Angeles,CA,90041,(323) 739-0870,http://www.thegreenbeangoods.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,34.1387139,-118.2139136,1
New 4U Consignment,"42741 N. 45th St. West Ste.G, Lancaster", Lancaster,CA,93536,(661) 722-7641,http://www.new4uonline.com/,"[""book_store"",""finance"",""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,34.660057,-118.210262,1
Baby Time,"4341 1st Ave SE, Cedar Rapids", Cedar Rapids,IA,52402,(319) 531-6401,http://www.babytimeia.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.0215179,-91.6284859,1
My Little Children,"1622 Coburg Road, Eugene", Eugene,OR,97401,(541) 636-3450,http://www.mylittlechildren.com/,"[""clothing_store"",""furniture_store"",""home_goods_store"",""store"",""point_of_interest"",""establishment""]",,44.0809673,-123.0677986,1
Polka Dots & Denim,"4333 Czech Ln NE, Cedar Rapids", Cedar Rapids,IA,52402,(319) 294-2222,http://polkadotsanddenim.com/,"[""clothing_store"",""store"",""point_of_interest"",""establishment""]",,42.022854,-91.666774,1
